id,price
54386,9408.500391697873
54387,19725.711034601147
54388,89441.24410212478
54389,9617.084484576675
54390,94645.50570302288
54391,10950.100880262551
54392,19669.36279614771
54393,31056.570460426552
54394,14952.934653944025
54395,36367.509575397424
54396,68110.61496669789
54397,59902.05809412329
54398,38532.12204778421
54399,61780.02076799485
54400,16153.336681720515
54401,51091.72752099437
54402,20733.730528430697
54403,82909.45552139981
54404,21669.523925534322
54405,14533.751806910768
54406,90196.30345116173
54407,9897.392448757117
54408,86082.65048437615
54409,18180.342706623036
54410,52643.69822019545
54411,16620.568568456594
54412,63943.645031878295
54413,37413.60073604165
54414,27767.883577060296
54415,16412.554881882246
54416,75285.76965571368
54417,14003.606301278653
54418,10502.053870601523
54419,15016.61455944315
54420,73221.20109668099
54421,13970.351923220669
54422,35373.95825728861
54423,19339.486645417997
54424,39696.64498780303
54425,20718.779683595672
54426,19710.070384552546
54427,13378.352215130803
54428,10310.214322653474
54429,12216.226304163913
54430,14650.694461300473
54431,10343.054662981436
54432,14942.958277327863
54433,56108.96335000576
54434,40315.07142406998
54435,22292.29265933957
54436,75274.65253728877
54437,14925.543212193948
54438,47123.08920297187
54439,35388.39473069308
54440,36634.202855036674
54441,31925.915931266136
54442,43735.779683251225
54443,88617.55655945904
54444,13663.813108023005
54445,45513.60191009673
54446,29892.249671720576
54447,32583.9600372679
54448,28260.43950302219
54449,28231.075490867064
54450,33401.995996940066
54451,23001.200102629202
54452,28963.503088679117
54453,25336.49328012326
54454,31674.260124634802
54455,10768.183048614126
54456,38645.4086973984
54457,47305.07886678063
54458,19102.618500251752
54459,43636.124635355896
54460,61166.84498230112
54461,16428.31316692689
54462,42150.08337363595
54463,63219.44799455128
54464,20573.28599846361
54465,54212.28556640907
54466,51021.518640298935
54467,43547.18961500106
54468,17987.925659198256
54469,31015.238172665104
54470,14341.762115465906
54471,55144.542231327476
54472,30907.104808906646
54473,60244.02251536404
54474,76604.4558235046
54475,37845.25688551957
54476,22898.969804086566
54477,33800.80722472401
54478,43636.124635355896
54479,33176.77261442351
54480,29778.80217823172
54481,11491.877831362437
54482,32181.92355603961
54483,43821.529149372516
54484,15414.918017737069
54485,31434.96475000844
54486,14021.536903122687
54487,44979.40693600875
54488,8649.40832288214
54489,22245.54162934018
54490,20596.03485279417
54491,11594.487478349607
54492,40489.209565841506
54493,77312.32297544359
54494,20298.41553393877
54495,47468.33968298774
54496,22491.449438175838
54497,47994.571352505365
54498,52315.112455212125
54499,37040.677259994016
54500,46121.807678945304
54501,49857.70852965374
54502,23326.96834899517
54503,61568.3495057639
54504,30758.841580659424
54505,32278.346790391264
54506,42954.411409611144
54507,61298.68643204517
54508,27123.319652829985
54509,39335.35388236624
54510,35001.350658189935
54511,22433.405986778886
54512,48982.47205362378
54513,26972.93497039105
54514,16766.995556926897
54515,8957.382921787043
54516,32170.50803828985
54517,9062.087997031884
54518,47468.33968298774
54519,26034.04394187522
54520,45917.01414746948
54521,42961.54473197819
54522,45283.397870350535
54523,42727.5318091956
54524,37694.513456890316
54525,20808.103214575323
54526,227242.83863860686
54527,144288.0828134644
54528,49497.75633813186
54529,45656.82070981837
54530,25048.851293331165
54531,30176.80700953852
54532,128052.50687413503
54533,9830.060865349304
54534,40104.71712557704
54535,68110.61496669789
54536,7963.335283226377
54537,59374.69604901726
54538,26835.961715170477
54539,23926.589738001003
54540,9621.643495643115
54541,20227.062402153322
54542,150937.17359869712
54543,20599.29286487113
54544,28552.452926632028
54545,9271.165543124414
54546,19145.35728812786
54547,27521.49247657239
54548,108476.27904316949
54549,18563.64384321123
54550,16842.081944573492
54551,11789.79327195873
54552,45824.12420930443
54553,44718.67813574956
54554,13788.788364618647
54555,47209.199464794714
54556,46074.74944932041
54557,9662.164233298674
54558,90180.42519492313
54559,28433.704810085277
54560,13474.237397580266
54561,32745.851673002206
54562,62563.68977455587
54563,13044.07865930407
54564,13910.574551885222
54565,21029.103268591767
54566,13970.351923220669
54567,101580.09511804392
54568,36432.51614787278
54569,12722.43442726141
54570,57797.11747771665
54571,62195.52942138088
54572,55133.63272879485
54573,19840.36893547995
54574,59607.80210038486
54575,47008.14645388596
54576,10042.509620102355
54577,49346.533300192015
54578,17873.17262169951
54579,57617.97371378673
54580,11392.380774585461
54581,13191.223824135104
54582,58365.73635721268
54583,54871.78651929373
54584,79388.97947927972
54585,43695.317530466506
54586,33470.21020660645
54587,53535.996779272245
54588,42557.01330230694
54589,34717.93882611064
54590,63866.8574100454
54591,11832.224788066434
54592,20239.600190448175
54593,41508.674692863
54594,80791.67534477393
54595,32390.13802235496
54596,26475.53638416007
54597,49504.89007917162
54598,25604.833212463054
54599,94213.36469243222
54600,14409.289046702157
54601,66346.47168479272
54602,57514.14238944079
54603,67247.44421080707
54604,48669.59389008951
54605,15563.941147740688
54606,12391.7247901989
54607,30904.788880357846
54608,59374.69604901726
54609,49324.049196563414
54610,10418.687488057343
54611,24529.78677804838
54612,21467.41771387015
54613,18081.6959275993
54614,10895.484879247713
54615,14238.26085582018
54616,29481.33947766485
54617,71723.6457300369
54618,66023.27536193859
54619,9744.682501448557
54620,14312.792149074907
54621,13185.968083870095
54622,32278.346790391264
54623,46848.887066523464
54624,27402.15172629842
54625,22907.938705863548
54626,37497.94748099295
54627,43503.57620270542
54628,26972.93497039105
54629,21943.907847803483
54630,17823.853286855938
54631,40939.78970887272
54632,314211.10100546386
54633,12944.68823081402
54634,77812.15824964248
54635,53849.174659604716
54636,12090.00486685194
54637,35791.14597349052
54638,79432.85210906547
54639,33375.88276204137
54640,44831.95522840858
54641,38271.339930419825
54642,31740.591875797087
54643,20992.5182228505
54644,11993.700599330881
54645,56428.97977796018
54646,18008.11598652017
54647,29117.61591668352
54648,15970.270990981744
54649,50043.273778566596
54650,101843.50314974479
54651,9230.174328501947
54652,8573.230461889709
54653,39332.425925847245
54654,69857.89841324043
54655,35122.2944918174
54656,14810.71548991648
54657,30283.208542505472
54658,69157.49377855394
54659,21931.47428384022
54660,59949.619744187024
54661,18395.2264182587
54662,16420.8335721903
54663,34992.432599633445
54664,34892.916260011356
54665,27413.87799870274
54666,50647.05671109444
54667,48785.87855260402
54668,27977.154595816886
54669,96578.49377861983
54670,33509.45504422538
54671,30343.632561475963
54672,43105.50347556166
54673,33644.13371647993
54674,30307.539065038054
54675,19202.82147301468
54676,20191.12798032863
54677,119039.03770233926
54678,129657.08260866809
54679,35791.14597349052
54680,10571.176411955386
54681,95974.1761469075
54682,41292.45399998538
54683,61029.018081790666
54684,9776.89741630211
54685,48224.608809975674
54686,23352.50531932241
54687,10641.090909438182
54688,30977.185275687447
54689,13516.087550247492
54690,98791.40911070199
54691,24867.758144128118
54692,23939.378982314334
54693,23678.99615630744
54694,35094.8633477632
54695,17121.08579629717
54696,14650.694461300473
54697,99935.64568302898
54698,61861.25489162728
54699,72438.20060607603
54700,84799.34502806084
54701,51199.43396513656
54702,18189.309721814363
54703,43372.73434330351
54704,24841.346163331473
54705,14074.46397014596
54706,53475.06897162853
54707,94143.68673677395
54708,52385.42341391298
54709,58365.73635721268
54710,82970.23914354052
54711,68327.8994806839
54712,10531.627989637363
54713,12744.864134992917
54714,61468.61562496668
54715,36420.3319166482
54716,53163.13273308049
54717,18998.212123296824
54718,13635.526846664472
54719,15826.196076939033
54720,31226.857825439747
54721,35352.40379047043
54722,9179.603162806394
54723,48609.44495321868
54724,16011.128438667934
54725,40935.88110692235
54726,62647.18203036165
54727,17559.49123469053
54728,1426.8857206776365
54729,24325.393409359447
54730,35927.12035488755
54731,9632.124369211233
54732,41738.85693429058
54733,28505.73008875071
54734,24171.89753268123
54735,30338.850815864487
54736,13222.977279773193
54737,21537.719999514764
54738,46859.303263260575
54739,13311.916429786315
54740,5607.838686321902
54741,29481.33947766485
54742,10104.32411188505
54743,52385.42341391298
54744,20533.870279351115
54745,43083.92612692781
54746,36339.799611212184
54747,40838.11323286543
54748,9117.208613633526
54749,11269.00037239023
54750,48742.87675382939
54751,45560.21835184623
54752,28293.139398462812
54753,13061.340353454658
54754,13161.95561260295
54755,26446.891064940763
54756,12159.467156484467
54757,28913.50255908849
54758,8556.67806764334
54759,13028.315241047061
54760,10063.003979518315
54761,12068.470606756247
54762,38191.631461060715
54763,16182.541921394433
54764,55911.64991200006
54765,45998.20027121591
54766,24901.159237620264
54767,18086.92420200786
54768,94735.88211815848
54769,63006.28846132024
54770,22898.969804086566
54771,43934.09352922086
54772,10525.851212015312
54773,14486.648966945613
54774,10123.59568230097
54775,32092.119852841697
54776,54457.08957068451
54777,13606.58361754344
54778,120117.7600695631
54779,34726.025012423146
54780,17636.269026416805
54781,55876.18651604984
54782,10840.685635485455
54783,48679.35328258733
54784,16645.773916586644
54785,34328.60982460686
54786,52940.03852433584
54787,14912.710051055656
54788,12507.840880477357
54789,9517.260916045887
54790,47649.5370226456
54791,61327.81060623564
54792,28248.176464877968
54793,27391.513495863117
54794,10704.507225383328
54795,84927.51206585107
54796,58283.339131729255
54797,21159.14320159905
54798,39953.28795295968
54799,96986.43022797543
54800,28552.452926632028
54801,21835.734093496434
54802,10701.571521452757
54803,43861.329590034395
54804,9297.299292655036
54805,27689.897568230557
54806,40612.420875981064
54807,18008.11598652017
54808,40758.09844201597
54809,48954.3140339966
54810,42008.25971003931
54811,21954.855083063056
54812,18840.01806220701
54813,22040.22697326023
54814,26650.5446450538
54815,33583.89991229483
54816,17681.334221025518
54817,52935.35500541298
54818,42243.4684231738
54819,20224.494435287506
54820,42825.893996868224
54821,15743.867867016408
54822,28175.812128110498
54823,34642.58257884132
54824,126079.18253223304
54825,34468.24104706787
54826,64669.15013691432
54827,50976.281766383494
54828,31815.156169835984
54829,49259.339876057085
54830,16011.128438667934
54831,24653.878281841367
54832,61944.593155981085
54833,21623.881983704756
54834,26877.80395342731
54835,22235.278986849946
54836,47916.040428841436
54837,31529.400058910564
54838,11983.380102509966
54839,21856.533467230962
54840,54000.0095819511
54841,41629.61802538776
54842,159243.3303774223
54843,43381.48676874126
54844,60195.088537923795
54845,45656.82070981837
54846,35829.530182244474
54847,-12401.014969518441
54848,11167.02600182332
54849,49547.17005480648
54850,29671.897524150336
54851,81008.39876437714
54852,15467.596552327703
54853,75817.83397017792
54854,44621.84804836876
54855,8098.287972598595
54856,59768.38060948327
54857,13081.986646449825
54858,15545.150426063059
54859,23723.216805449625
54860,8521.533504609093
54861,62109.57642691077
54862,12105.081042194133
54863,41579.832091353586
54864,19386.400983290376
54865,12939.650503909801
54866,42184.48796447163
54867,30025.504353639262
54868,30258.199454250833
54869,52983.214721839504
54870,50671.968105117805
54871,56329.389304982215
54872,33994.40789362223
54873,7741.503482378331
54874,37409.62033848917
54875,53297.70444081628
54876,15991.20825909919
54877,31376.21914594582
54878,27273.845605062703
54879,35592.58262849622
54880,51321.1995090671
54881,25506.675846441267
54882,34637.97893432987
54883,19338.74386694192
54884,21657.986548263376
54885,20308.52014382224
54886,199844.5864605489
54887,24622.057766055215
54888,143257.17950454666
54889,16091.661367404226
54890,35570.28253005244
54891,34111.233153211615
54892,185367.75786317355
54893,21280.473937108232
54894,10060.681168429603
54895,31456.226503499198
54896,29469.367103427085
54897,15676.303362111737
54898,15414.918017737069
54899,7772.585552682702
54900,11994.812637180023
54901,13419.29091522333
54902,52940.03852433584
54903,56813.02075570602
54904,74438.83323452371
54905,15582.298883057287
54906,59438.294401115054
54907,46859.303263260575
54908,35791.14597349052
54909,11103.923970287524
54910,65469.81139952561
54911,12659.843115254052
54912,12710.952757109133
54913,20560.26785758821
54914,9717.31865541729
54915,79785.94481294994
54916,29257.950445822073
54917,11616.1468751247
54918,19763.433533724634
54919,30095.91370717715
54920,56685.836840128606
54921,11260.104299142122
54922,11423.113180095897
54923,56390.48901461353
54924,103876.2860712858
54925,34088.09765152049
54926,57154.039351624975
54927,27767.883577060296
54928,29058.468266812164
54929,12638.214861947443
54930,22519.00838455048
54931,65955.1265624038
54932,34076.01166785113
54933,14315.869384744276
54934,21879.896304580066
54935,48372.89189487151
54936,20844.34376490328
54937,32115.13255218535
54938,69323.3714254351
54939,149115.41973048457
54940,37785.469724581264
54941,14160.165537039244
54942,24935.85155497907
54943,33661.00614225273
54944,7557.9526423012685
54945,68881.53500917004
54946,58780.588398954504
54947,64956.75209583553
54948,22672.937090956326
54949,42796.512032038445
54950,21448.290134756637
54951,53060.62807222579
54952,50497.45011605297
54953,41629.61802538776
54954,20003.488281710423
54955,71179.25564467371
54956,41199.6943046326
54957,13443.634277580983
54958,36305.43630524948
54959,16046.980084864892
54960,53649.179087448916
54961,33727.154824709934
54962,14739.55755759112
54963,68237.35943689193
54964,11667.438585111588
54965,29901.55358231868
54966,50226.49196963394
54967,31940.407612093666
54968,39696.64498780303
54969,39173.034387919295
54970,60784.41807671732
54971,154279.7184624794
54972,45071.36998516879
54973,52531.43793225048
54974,16615.234628043334
54975,9464.441268627737
54976,24933.20450766255
54977,32480.58960843582
54978,37060.98540046897
54979,12497.179269374496
54980,86980.05051501653
54981,27615.508372195432
54982,9185.401304258023
54983,41564.00144865457
54984,63374.49425808402
54985,27853.018159491727
54986,33176.77261442351
54987,47994.571352505365
54988,103389.96676999818
54989,28963.503088679117
54990,23390.413457777424
54991,62126.77319144469
54992,17110.916386069723
54993,45566.5755438264
54994,49901.661504129675
54995,65024.02931242307
54996,23580.287040854117
54997,11653.93488123908
54998,28949.996126298818
54999,35427.40078532039
55000,49771.25851546421
55001,72124.74976292101
55002,141013.20523739082
55003,21523.903322166527
55004,44391.111925331796
55005,56078.98102131099
55006,37189.05594014305
55007,30062.264662934536
55008,98554.44737752837
55009,90813.83000820971
55010,81635.50687914867
55011,61248.05862037467
55012,23580.210000008246
55013,66864.33886309351
55014,26289.39374864603
55015,81124.94681498758
55016,75927.02773300884
55017,36245.104395878654
55018,37668.84548246737
55019,72216.58500377902
55020,42567.22905125883
55021,14886.073682691307
55022,82821.73321578221
55023,45266.22097939491
55024,29814.216391576876
55025,14906.145320324293
55026,22262.908672960413
55027,55889.33162669164
55028,35913.03254579497
55029,128891.52437960061
55030,71285.37737932986
55031,20596.03485279417
55032,33011.30234860324
55033,50346.63301951444
55034,61387.36192857954
55035,14650.694461300473
55036,31160.111962886742
55037,19680.528360945216
55038,33520.24724940405
55039,15998.627307032895
55040,40858.13466443691
55041,32999.44552191764
55042,120507.91877170585
55043,7857.238501166043
55044,39597.46392963872
55045,39483.461851678425
55046,15576.94524722842
55047,30550.862072091226
55048,38392.70752973831
55049,11975.923129499784
55050,27773.714114871527
55051,76195.56096248688
55052,33145.77273381057
55053,33150.54128681247
55054,76692.53776381942
55055,9152.13535411971
55056,43067.89465912846
55057,49097.57603324919
55058,31359.122725325436
55059,40858.13466443691
55060,28723.4981727093
55061,40449.71786714653
55062,11513.327001252575
55063,11983.380102509966
55064,61568.3495057639
55065,20736.667710982627
55066,41134.176889707145
55067,34486.497888385325
55068,114535.25286115307
55069,17515.656987032457
55070,39069.69353463236
55071,61164.15318907006
55072,18176.3677143238
55073,59310.928584636094
55074,48451.053476047826
55075,36969.45375316083
55076,13862.345161473746
55077,13859.818386030189
55078,27841.18056389209
55079,12391.7247901989
55080,39698.620660539855
55081,44046.34503563797
55082,75697.65797363262
55083,76047.60067723879
55084,83504.30829964236
55085,11717.292889775452
55086,32477.938061979406
55087,43323.14700409035
55088,33129.07437674154
55089,92947.95981805284
55090,15332.461734782164
55091,41276.791815568875
55092,76845.19455386764
55093,11728.578719801813
55094,55480.30815360248
55095,42480.13411564118
55096,38572.71088807331
55097,17442.04777288225
55098,46138.94117999648
55099,34112.89905407993
55100,47493.22157570485
55101,52983.214721839504
55102,25334.82737925495
55103,20513.44875650525
55104,45072.31713619085
55105,47840.55278027772
55106,16489.189721145955
55107,13795.267693642056
55108,33973.66011587072
55109,46905.96228494944
55110,11888.922880076594
55111,73901.37101539322
55112,64004.70160265658
55113,42742.66083341704
55114,109840.45065772372
55115,32670.939498670396
55116,71978.73394851391
55117,12104.558995527172
55118,36721.48385162945
55119,45498.008800411466
55120,23670.28829740012
55121,28770.495753647112
55122,12235.454056506853
55123,22944.86182029829
55124,63775.36720030701
55125,81198.69551079407
55126,10817.66648370393
55127,125744.7978916428
55128,47193.85066064116
55129,49074.09618976601
55130,28085.58765349712
55131,58731.32637066774
55132,74910.7392845987
55133,18734.886250937667
55134,88277.40066213245
55135,90338.52485511157
55136,32317.762855869154
55137,16473.8054798686
55138,30848.496936553263
55139,31842.027202909587
55140,15146.884929502408
55141,24751.364354223548
55142,46043.638519218184
55143,30702.318270641917
55144,25863.702942590797
55145,39057.987523353186
55146,60055.9641177173
55147,60715.89148782723
55148,84768.0035759013
55149,18122.678722318466
55150,31250.832371550678
55151,99095.40146197382
55152,15126.857212205801
55153,21669.523925534322
55154,17494.528269854207
55155,74633.22275169677
55156,58783.26077915215
55157,9408.500391697873
55158,76123.45340658198
55159,134089.75547109
55160,52184.50600266655
55161,22192.53769298453
55162,52687.47192590473
55163,23420.404483746017
55164,21986.966910399282
55165,45696.29573114309
55166,26246.505411929294
55167,80739.30637769793
55168,26628.780274882793
55169,55302.45040045197
55170,46536.004596229235
55171,11994.812637180023
55172,41439.46670338145
55173,77479.4949244451
55174,8778.167228877588
55175,34182.19587780846
55176,23443.88122212446
55177,41917.62252135386
55178,81509.57842903236
55179,41292.45399998538
55180,23474.987507892423
55181,13332.265277479193
55182,28364.10023249627
55183,63655.34438168965
55184,13331.565039811261
55185,22696.260153418545
55186,10821.076414597179
55187,19348.438856742298
55188,21465.82940059471
55189,48846.881113643634
55190,20856.498618548558
55191,256036.74969104194
55192,49601.87142510233
55193,11378.463292191049
55194,9828.168204098523
55195,53517.19195227432
55196,29481.33947766485
55197,54711.12522235814
55198,10559.914250995897
55199,83705.29932654786
55200,79935.39656713206
55201,11602.566441535779
55202,16217.486332040036
55203,61568.3495057639
55204,48439.092332367865
55205,90789.74268476284
55206,74955.26351012461
55207,28552.452926632028
55208,40191.64317765764
55209,48343.73379732477
55210,39928.72837026692
55211,39116.11962153882
55212,28189.496925264797
55213,17316.52791907562
55214,49029.09304595503
55215,52864.15189076132
55216,71007.36160412138
55217,58594.64192057084
55218,14952.934653944025
55219,42259.360612519704
55220,18376.21629063624
55221,14676.896408369834
55222,21820.414529179936
55223,13550.949361057603
55224,27630.242932668458
55225,26582.073722014316
55226,44979.40693600875
55227,22183.233778701608
55228,19933.424625015647
55229,35838.38385386605
55230,120507.91877170585
55231,35011.93372102588
55232,27957.360851280097
55233,26287.817223986603
55234,40883.55624290211
55235,26246.505411929294
55236,48547.049427751626
55237,39499.49084350881
55238,36856.79551756493
55239,31693.448951320664
55240,71343.40415717334
55241,10956.458072456115
55242,55401.51551017567
55243,88484.55615533268
55244,39205.647447887306
55245,48690.124608770195
55246,63280.91808315076
55247,9271.57465053669
55248,30646.637894817028
55249,8527.597222724446
55250,12008.894833710394
55251,24864.323780579718
55252,79388.97947927972
55253,42091.302678774526
55254,58493.46390556288
55255,12068.470606756247
55256,11604.108097390566
55257,16011.128438667934
55258,50581.49615984871
55259,20835.420273194024
55260,81954.95157049531
55261,38025.290188193365
55262,11025.545505085349
55263,42742.66083341704
55264,74733.52691261786
55265,79388.97947927972
55266,30983.62404489136
55267,13850.912626803689
55268,28976.00174113138
55269,43694.33638235478
55270,13101.41027149815
55271,12766.384168265218
55272,16670.118652944355
55273,48785.87855260402
55274,9888.06725051281
55275,48032.18016893856
55276,20026.215413031918
55277,50476.44309888191
55278,70818.78485864194
55279,17170.97964020021
55280,13264.908961570518
55281,41693.42310916153
55282,53837.074695325646
55283,34064.90166919608
55284,23339.907100715198
55285,30632.852013016523
55286,21280.473937108232
55287,29490.55977682308
55288,14002.79503391644
55289,32363.722391784904
55290,41127.08093662209
55291,21029.103268591767
55292,12415.953544937029
55293,61358.38882072253
55294,52880.079056038456
55295,18356.608853971476
55296,12953.713578199578
55297,60385.78301608081
55298,54598.91326901546
55299,29205.203878342676
55300,21844.49134625396
55301,20480.673372489448
55302,20978.907927098146
55303,86939.08897201587
55304,30165.28721234541
55305,35248.00468618228
55306,49991.46612529181
55307,23580.210000008246
55308,9257.678197889729
55309,36506.91144640363
55310,13443.634277580983
55311,19280.31629033972
55312,13552.921169874988
55313,40024.67628902541
55314,96433.74369728751
55315,14777.16341273164
55316,141893.093813625
55317,11280.432907060287
55318,9015.854989723106
55319,11887.834645374925
55320,27047.115656926882
55321,31064.817558030445
55322,12547.644790801345
55323,67814.131869978
55324,53221.03214618478
55325,51312.802020386225
55326,22882.678776964312
55327,30635.774218876602
55328,42480.13411564118
55329,19279.665571204045
55330,47580.27430079429
55331,25208.60042343289
55332,42461.96484189427
55333,49873.807965571024
55334,27853.018159491727
55335,25746.660546444276
55336,30036.01165423461
55337,13261.192286351588
55338,32363.722391784904
55339,77164.86459568344
55340,41123.96486126332
55341,45750.5908715611
55342,62159.61393555365
55343,57534.73862210882
55344,51321.1995090671
55345,17735.438316373045
55346,54433.861628773055
55347,29321.04060078238
55348,12326.433155081371
55349,13906.192515101295
55350,13850.912626803689
55351,39826.184774284426
55352,8556.67806764334
55353,27179.447458935236
55354,67856.91656066728
55355,33008.64402126854
55356,32728.302805223033
55357,61735.886959881456
55358,13850.912626803689
55359,26048.714065934862
55360,17629.57786191436
55361,36634.202855036674
55362,48877.53498874145
55363,31908.50798086388
55364,35770.11250315297
55365,10310.214322653474
55366,13264.813029174218
55367,23474.987507892423
55368,28835.280967396462
55369,39528.491578173394
55370,54980.54006520146
55371,33790.236025949176
55372,16581.81224161552
55373,33421.49356580315
55374,25392.356205605556
55375,35307.14186402995
55376,22704.394703257287
55377,8479.082034169169
55378,9762.156012166062
55379,19923.649132748084
55380,30492.946601458138
55381,34321.875324596236
55382,38795.18565156394
55383,58362.58529439645
55384,63882.49590674803
55385,48032.18016893856
55386,31417.62663399246
55387,54769.78038892788
55388,41313.64231742648
55389,28867.99317275614
55390,59123.10589935358
55391,88553.42641839001
55392,28552.452926632028
55393,27505.566490000365
55394,44979.40693600875
55395,24377.276711525436
55396,50739.57380268872
55397,36075.033885450546
55398,86606.39389170415
55399,18079.771585643462
55400,38571.17299353057
55401,18717.38408277598
55402,77101.84093193963
55403,32826.217508441776
55404,10821.076414597179
55405,19791.79434835559
55406,52377.26823386465
55407,7772.585552682702
55408,25336.422289698454
55409,32059.991716261713
55410,45656.82070981837
55411,11004.826394839669
55412,18167.240863788535
55413,57482.94202493998
55414,33180.32402067782
55415,21409.704720519403
55416,17014.739144839343
55417,11009.363241062942
55418,52449.81159587641
55419,30458.66962144811
55420,60031.85845320458
55421,16229.98714260284
55422,62326.39495151137
55423,24464.866881783484
55424,83361.8544275805
55425,35359.04418779963
55426,25746.660546444276
55427,39011.22399680715
55428,61725.357357498484
55429,28552.452926632028
55430,14952.934653944025
55431,73431.98360986973
55432,47551.820264307426
55433,46699.972792711735
55434,18356.608853971476
55435,8479.980811274807
55436,16387.480042405947
55437,55074.27990264398
55438,47242.99404950798
55439,50256.00265218676
55440,49337.25281687516
55441,13750.58470896905
55442,50192.746178734866
55443,123248.13689061548
55444,23579.430602999546
55445,23244.60552644335
55446,83369.09885216875
55447,9579.814447800849
55448,107771.90198895324
55449,43033.730014576126
55450,65725.82051791123
55451,44968.80937701476
55452,52101.532703389115
55453,26781.78674378222
55454,52408.14600026798
55455,49965.65154925197
55456,39173.034387919295
55457,13509.849956221111
55458,40489.209565841506
55459,22901.75848578356
55460,11518.723480154897
55461,40911.97665847042
55462,17824.341026466896
55463,65981.07920813523
55464,22281.699779983195
55465,15134.397712128683
55466,56818.10026677954
55467,15749.743094293266
55468,49166.73801724285
55469,22359.585619335958
55470,46776.59048265623
55471,39173.034387919295
55472,49457.23943399782
55473,13649.338680368139
55474,40775.21169359406
55475,31320.725926444487
55476,12837.648993027256
55477,66550.45545308654
55478,21161.671273539912
55479,8544.980470362798
55480,20150.080312775048
55481,36528.79829243776
55482,26608.968563155297
55483,11660.69723989692
55484,61929.21315055386
55485,23043.77285228673
55486,52665.6181860514
55487,16297.865291440376
55488,60976.27786875657
55489,16011.128438667934
55490,15050.450659321523
55491,23846.963601750394
55492,21523.903322166527
55493,32373.15692575044
55494,22219.50109978637
55495,36679.30634374321
55496,79935.39656713206
55497,134887.69114398427
55498,82447.25069743166
55499,68002.61400527491
55500,10160.670384004325
55501,34108.81075438755
55502,47105.38620806168
55503,19123.707270300834
55504,70612.13221195548
55505,48776.48435927077
55506,90027.8775557422
55507,14614.837701276372
55508,62193.36287966586
55509,102220.63979549898
55510,40939.78970887272
55511,34182.19587780846
55512,13057.18719213901
55513,49403.39376015788
55514,28857.455050273635
55515,36357.91814122712
55516,20024.361007427822
55517,82313.71725979475
55518,51404.27136744089
55519,32373.15692575044
55520,24202.483053154705
55521,53725.730950413774
55522,11193.931921104588
55523,11801.827697090717
55524,74316.59305966478
55525,12160.020371242657
55526,30905.438908038337
55527,16011.128438667934
55528,29314.16944429309
55529,17014.739144839343
55530,11801.827697090717
55531,38234.210186535776
55532,90534.94879711718
55533,10767.68500086496
55534,41924.27231112174
55535,12411.812228486553
55536,8847.083044616964
55537,83665.9182988442
55538,21739.982061428254
55539,25893.29842572597
55540,8511.975527336224
55541,47343.71527930217
55542,9517.685564712132
55543,57295.65599508027
55544,69319.77713425332
